Group_Name,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Motilin_receptor,Motilin_receptor,Serine_protease_S33_family,Serine_protease_S33_family,Serine_protease_S33_family,GABA-B_receptor,GABA-B_receptor,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,Orexin_receptor,Orexin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Steroid-like_ligand_receptor,Steroid-like_ligand_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,MCH_receptor,MCH_receptor,MCH_receptor,MCH_receptor,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_9,0.56202866,1.092033232,0.644791845,0.325290906,1.105473073,1.033704983,0.949224603,1.314463697,1.003456234,0.631620754,1.039498754,0.978320693,0.916245075,0.672314626,1.623878559,1.098435484,1.910717613,0.995913477,1.248074068,1.515909913,0.665573134,0.582131742,0.48799804,0.494646029,0.633923642,0.566735318,0.540111478,0.735677527,1.346210613,0.899842998,0.602458916,0.44932375,0.40997762,0.633336083,0.897772771,0.817370048,1.239654413,1.140546332,0.827245694,0.910665402,1.121899814,0.917359584,1.450078491,1.054420743,1.075694935,0.326721928,0.544534408,0.540059039,0.382687351,0.48357146,1.085101678,0.52490909,0.526087081,0.922341675,0.922614697,0.849575412,0.673400006,0.705293998,0.561164973,0.561517398,0.761312139,0.999566934,1.430068999,0.617065755,0.598697645,1.072106132,1.026837664,1.210676443,1.916246783,0.954418861,1.618576837,0.512794535,0.877409893,0.664680612,0.620166556,0.751556406,0.798608129,0.942523854,0.85504832,0.993164414,0.884322657,0.529273052,1.175781889,1.323123608,0.54317778,0.823674867,1.069022651,1.472844064,0.766741682,0.799214854,1.588242063,0.637895512,0.755456001,0.777875499,0.811448031,0.634681762,1.180883246,0.766331109,2.092123184,1.924660885,0.535561277,0.98158662,0.80324845,0.70429155,0.671858111,0.715682071,1.393285526,0.865492426,0.738759595,0.758464932,0.611987012,0.542983089,1.084630477,0.963385007,1.032794045,0.797459866,0.803286046,0.709442077,0.823468824,0.930284259
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_10,0.417755563,0.56773482,0.664507822,0.331757451,1.060690847,1.00702307,0.933784442,1.267694405,0.997392047,0.636309608,1.018945096,0.961532888,0.883449475,0.626008953,1.726878559,0.68511046,1.965546214,0.997474457,1.252323161,1.289675582,0.665062636,0.580635348,0.531373665,0.499259059,0.623568559,0.667098798,0.559993596,1.340813078,2.095512095,0.895015464,0.581925612,0.458230988,0.40308976,0.631405743,0.917457463,0.845015066,1.201976115,1.129033387,0.819531125,0.898205605,1.125352072,1.399241475,1.799256551,1.050871627,1.083241619,0.318813807,0.548256097,0.543812812,0.411388059,0.517814549,1.116554108,0.49089274,0.533269806,0.93599616,0.842397303,0.937683707,0.677252005,0.706948316,0.900136555,0.568350956,0.786732408,1.009583847,1.367805483,0.734383052,0.593762766,1.058229404,0.902234874,1.174943667,1.504246783,0.991058246,0.755078603,0.481380651,0.872068163,0.611692153,0.637834832,0.757303895,0.778621554,0.897085343,0.839925868,0.988949299,0.864618625,0.594598264,1.154198839,1.307421007,0.543221876,0.802166983,1.107586396,0.69773214,0.758342422,0.813513977,0.820635103,0.650251636,0.782494379,0.769875039,0.750999497,0.656302002,1.213345467,0.762136951,0.629099988,0.605523412,0.480354984,0.981713305,0.77532994,0.703098316,0.679975672,0.703189833,1.445483968,0.897945901,0.734874371,0.751309414,0.61926218,0.477454255,1.07913464,0.976707173,1.019401867,0.783469572,0.900749674,0.663796428,0.846112511,0.934360773
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_11,0.575614714,1.401033232,0.661518266,1.681436742,1.079061669,1.017335999,0.92539498,1.272384045,0.989754833,0.69345329,1.026943912,0.973996176,0.887012201,0.610078727,0.902878559,0.680169913,1.895235615,0.961297916,1.297586256,1.249465915,0.663521756,0.560261298,0.515573873,0.47516268,1.515461915,0.645935803,0.529116487,1.318628935,1.580512095,0.886980904,0.5851331,0.455436054,0.40199175,0.635110748,0.904736142,0.832853987,1.175878398,1.125214424,0.823279429,0.867992415,1.093962948,0.928392464,1.363416687,0.945308344,1.068023899,0.398349255,0.553306595,0.561995464,0.437591621,0.517975539,1.091791765,0.543463762,0.463774868,0.922671388,0.957615453,0.878402879,0.680598989,0.70606384,1.724136555,0.578969758,0.763598901,1.01436835,1.462986826,0.925173257,0.615339627,1.091171686,1.541837664,1.221080193,2.019246783,1.315188807,2.133576837,0.522108817,0.876035728,0.645537284,0.617178636,0.782505196,0.786860062,0.958624029,0.837962879,0.981343822,0.897487917,0.531984219,1.15797919,1.309088218,1.856541126,1.067420915,1.102953082,2.193844064,0.776840312,0.808383724,0.811355529,0.664472509,0.777319628,0.724137903,0.760602692,0.628970685,1.223947202,0.766921564,0.621936025,2.130660885,0.458502495,1.118974289,0.807956975,1.025990086,0.658579928,0.74025849,1.441677005,0.868125093,0.724021589,0.738724504,0.652881072,0.486730922,1.069591766,0.969931787,1.00557611,0.772328685,0.814852284,0.676590255,0.838120245,0.905834458
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_12,0.423789001,0.573043573,0.635810085,0.322271061,1.10057498,1.042084151,0.952594813,1.355953687,1.021456755,0.767035475,1.016003895,0.965968607,0.899689199,0.601116361,1.417878559,0.694731433,1.955731602,0.988685446,1.281341451,1.412909913,0.716816462,0.561175719,0.479015941,0.52837228,0.624021401,0.693694684,0.546091724,0.689729102,1.33856125,2.05225186,1.22870802,0.462562365,0.404796902,0.632939689,0.921034145,0.851293835,1.179546939,1.137298823,0.770591065,0.888790634,1.106957017,0.945238059,1.460717634,1.03901149,1.064347753,0.335234408,0.536105363,0.540798034,0.398153548,0.473471936,1.105365693,0.50092525,0.498409946,0.929164149,0.954946172,0.901426448,0.673796885,0.707625031,0.56545887,0.565251717,1.414677581,1.125448259,1.341667316,0.827916114,0.606056107,1.086788532,1.953837664,1.161510762,1.092246783,0.978100786,0.764970401,0.522868377,0.861419948,0.648118689,0.65826254,0.783123491,0.816270874,0.797254901,0.838718069,1.011028493,0.88521277,0.556873687,1.157047115,1.320677765,2.577541126,0.789203093,1.081341978,0.697841306,0.770008456,0.773968991,1.073242063,0.641450001,0.77795715,0.76020609,0.777501249,0.62381849,1.181071056,0.760114072,0.630065736,0.997660885,0.490705139,0.922804554,0.813334112,0.700309055,0.731489325,0.741340824,1.425547472,0.872917932,0.734445632,0.775485752,0.597525406,0.474706821,1.0862854,0.998093792,1.0253078,0.769656906,0.937250013,0.690928577,1.423256383,0.91891703
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_13,0.418649314,0.56020258,0.644039639,0.321111606,1.101844325,1.033538491,0.968216209,1.30721736,1.00395338,0.612634069,1.024189073,0.989872679,0.918140722,0.626236247,2.035878559,0.707858409,1.919532224,0.977304929,1.284159949,1.221925703,1.341245622,0.540104513,0.470581611,0.520963707,0.657270992,0.621784066,0.555072701,1.321104444,1.889512095,1.02225186,0.81670802,0.470867358,0.411012956,0.640079141,0.918062709,0.82489589,1.20016956,1.123513187,0.882218646,0.886344676,1.111121749,0.904872322,1.408129065,0.977191314,1.052768725,0.400098349,0.534325694,0.545894845,0.444803645,0.532756328,1.201768374,0.499429536,0.700087157,0.937596771,0.983746019,0.957976385,0.676011594,0.705147487,0.559370724,0.570516661,0.768713165,0.970172939,1.281774377,0.719003818,0.575309526,1.091097763,0.89339881,1.193050611,1.298246783,0.959551088,0.780017333,0.517257349,0.873553861,0.602705396,0.674099147,0.789312543,0.802337637,0.899512839,0.851356342,0.968934326,0.879108794,0.55182537,1.157019624,1.314215819,0.617773007,0.797335543,1.095461082,1.266844064,0.767269472,0.794465298,0.867242063,0.683149483,0.776993767,0.799255105,0.726723999,0.653450283,1.232377279,0.761812843,0.621353681,0.644868677,0.511539636,0.928185232,0.761264862,0.703380242,0.730685003,0.74950199,1.523770426,0.876788209,0.759132453,0.717983316,0.605469255,0.497120589,1.096220289,0.978941639,1.034611358,0.788689676,0.905486708,0.685963781,1.938256383,0.910633698
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_14,0.599384041,0.429974828,0.658633919,0.331625017,1.124490445,1.039879772,0.965292789,1.329466704,1.038191078,0.64659026,1.041495109,1.00094656,0.92553866,0.637717423,0.824622743,0.687278597,2.150537004,0.981056326,1.284206735,1.207795828,1.856245622,0.605118114,0.500305309,0.544105352,0.68344978,0.584967732,0.532747274,0.764504005,1.341262824,1.94925186,0.581113229,0.458323277,0.419589032,0.635809716,0.905328001,0.815924648,1.172713605,1.11920828,0.817064807,0.86615933,1.091910811,0.93669939,1.333629619,0.970872488,1.052900236,0.336553829,0.540201215,0.545398766,0.41827797,0.546528082,1.613768374,0.504951914,0.507834602,1.373750668,0.83968847,0.906957839,0.679956856,0.711802127,1.518136555,0.567659935,0.763278212,1.160223652,1.38554566,0.869206158,0.573406323,1.08832784,0.923837664,1.218420714,0.621249083,0.957583396,0.753169277,0.520644943,0.865696946,0.613536043,0.571674531,0.757869386,0.801768529,0.827864772,0.824929145,0.983888237,0.888532825,0.480704317,1.162272016,1.310445271,2.783541126,0.780362747,1.13915719,0.716421193,0.764304487,0.812663598,0.83909135,0.665020117,0.773819694,0.757073545,0.86227575,0.655545739,1.235942331,0.770773843,0.623364228,0.791660885,0.51840293,0.964926959,0.788046096,0.707435503,1.932164085,0.74505282,1.663981072,0.878306985,0.734123932,0.764110299,0.653948985,0.452766748,1.066498864,0.98640737,1.041109605,0.77169268,0.871776535,0.673550052,0.794174435,0.92129493
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_15,0.427118318,0.559834669,1.315081358,0.334801001,1.089599973,1.024871475,0.950910367,1.251565102,1.021786374,0.646261429,1.033824024,0.964644574,0.916532246,0.585858037,0.824916262,0.68215843,1.872272894,0.968897873,1.272270025,1.211325491,0.664144373,0.56245415,0.531784094,0.521147955,0.624792621,0.569010621,0.524702124,0.737026114,1.323199745,0.909311628,1.53770802,0.461898129,0.415514822,0.644085742,0.914303783,0.826883278,1.213875539,1.135800491,0.864828788,0.886329394,1.112331702,0.902568758,1.407461825,1.049668136,1.07310627,0.405792544,0.536524336,0.552780338,0.457242843,0.525218633,1.1005944,0.509755112,0.437072748,0.922204231,0.993141019,0.953813939,0.681597383,0.708203727,0.554316198,0.569201027,0.786783437,1.008094204,1.356876641,0.826180151,0.598122882,1.061875118,0.907352464,1.17512187,1.195246783,0.968933132,1.824576837,0.510111562,0.880836716,0.675995369,0.678455948,0.756681798,0.786644351,0.944140489,0.81276262,0.995549427,0.873530634,0.505635276,1.175464143,1.324630439,0.579630799,0.964420915,1.088960337,0.71436985,0.76135717,0.771004737,0.809322837,0.65813694,0.7739154,0.73387853,0.763727327,0.656363957,1.250637173,0.765343848,0.632263453,0.603295092,0.496712391,0.975772219,0.779779185,0.708155293,0.67051892,0.729605583,1.434304756,0.875949338,0.72558341,0.738728094,0.606304627,0.527334027,1.063116066,0.975603262,1.025408703,0.772469774,0.805793568,0.680087111,0.854953155,0.925175991
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_16,0.542204509,1.504033232,1.933081358,0.324875205,1.110552673,1.028396426,0.957400404,1.351026016,1.028663373,0.664548316,1.016983928,0.993383212,0.912641527,0.589769833,0.819976813,0.725382153,1.93967242,0.990785925,1.327789345,1.22896269,0.660034026,0.54625703,0.477367449,0.462697857,0.627463564,0.625282826,0.568706979,0.69338239,1.29886049,1.53725186,0.583051356,0.453272233,0.401165281,0.63426796,0.919318068,0.814863141,1.190149235,1.119806289,0.834819873,0.876994608,1.121255455,0.920255661,1.304491248,0.992684651,1.066906432,0.365679877,0.547596306,0.546448484,0.368848866,0.49701913,1.089578125,0.492030109,0.507865761,0.918930727,0.92889766,0.915119744,0.671797289,0.706790216,0.797136555,0.563700846,0.769122025,1.03336856,1.318920767,0.684323796,0.591326571,1.071684702,0.89128734,1.198572761,0.603467691,0.961029746,1.721576837,0.54446484,0.879803994,0.602081886,0.598263716,0.800288813,0.798890266,0.826283782,0.883920058,0.998264119,0.903687108,0.466625384,1.168816037,0.527123976,1.31737063,0.835134508,1.11068763,0.711101127,0.779323103,0.813727184,0.802590864,0.648471433,0.804801146,0.757096153,0.768552485,0.621388993,1.204181367,0.764906537,0.624190573,0.612098579,0.510629119,0.969880729,0.798455478,1.231990086,1.417164085,0.739968401,1.445181099,0.871643101,0.746002195,0.766776497,0.58078024,0.511843317,1.041890033,0.980641868,1.032549506,0.78037053,0.801157487,0.681889747,1.732256383,0.918349514
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_17,0.419900608,0.550297633,0.635562325,1.475436742,1.109916602,1.041193786,0.978316154,1.292174109,1.020367173,0.630538729,1.051278984,0.9896932,0.924713706,0.608403719,0.851393517,0.694425292,1.955907815,0.961452703,1.296988872,1.224930171,0.662779848,0.570547503,0.534809484,0.481026386,0.644408241,0.61903451,0.519789564,0.74796805,1.311364719,0.895911452,0.577650841,0.460384646,0.412984139,0.639483309,0.91200512,0.823053727,1.185327954,1.119899802,0.733145969,0.893796051,1.122021928,0.957730764,1.466704506,1.018157904,1.088048655,0.37057198,0.531331078,0.545946379,0.39197445,0.479425499,1.094411116,0.516808837,0.447428186,0.917808784,1.02319785,0.919332457,0.674577039,0.703732016,0.55332265,0.572106967,0.793896694,0.970655527,1.398788387,0.771583433,0.58374678,1.077081797,0.906904773,1.168842365,0.627145266,0.963478442,0.758608544,0.543959252,0.880701729,0.700972413,0.642044769,0.787614065,0.802505036,0.920193828,0.851378202,1.000506548,0.896761609,0.56136609,1.187670977,1.331260664,0.538503212,0.825358167,1.09415878,0.712504026,0.766081358,0.811328401,0.816367991,0.663536173,0.790486807,0.747905293,0.71123371,0.659290392,1.223175262,0.765685344,0.633259317,0.654928708,0.485122445,0.920620941,0.787965808,0.698754785,1.005164085,0.769617488,1.511385783,0.881345344,0.743925335,1.322181207,0.59086337,0.482686354,1.064530153,0.981269054,1.008571331,0.770572609,0.950211726,0.658196901,0.811890247,0.927489886
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_18,0.561599249,2.019033232,0.640353996,0.323492024,1.105194882,1.022452773,0.948263053,1.259300774,1.031173467,0.597554191,1.0206298,0.971737129,0.914952587,0.637283401,1.829878559,0.711256236,1.955667515,0.984758012,1.157357836,1.222200687,0.826245622,0.552202504,0.479879389,0.497688276,0.64429072,0.559228836,0.543676803,0.690793439,1.319945856,0.902866986,0.572325494,0.460282237,0.412068214,0.641572172,0.91824288,0.846072498,1.197586005,1.123360423,0.820472877,0.856688589,1.116254806,0.919702879,1.377171523,1.048757975,1.067829298,0.398670357,0.532631562,0.538650902,0.41394511,0.477176662,2.643768374,0.507599947,0.47045991,0.926932655,0.891822801,0.849224435,0.676427137,0.70507817,1.209136555,0.578038229,0.796677581,1.004881072,1.319016871,0.721984433,0.622308603,1.124697065,0.916221179,1.213664827,0.653012476,0.970265977,1.515576837,0.515491753,0.878297039,0.605716527,0.559652215,0.753579721,0.788962438,0.916257265,0.858274507,1.01263478,0.860251425,0.475546905,1.186202797,1.327354563,2.062541126,0.807878036,1.076680587,0.672994962,0.764880608,0.787842072,0.970242063,0.647362799,0.734415642,0.731596921,0.741683328,0.644780047,1.192057338,0.761132117,1.783123184,0.605097227,0.505421847,0.919587952,0.772284133,0.922990086,0.760789346,0.720377504,1.47681198,0.873326202,0.736709613,0.775477363,0.616034336,0.563536034,1.063878083,0.991507065,1.010651583,0.787990111,0.904441986,0.630497643,0.809711616,0.906540085
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_19,0.408388541,0.547229407,0.659771673,0.754436742,1.076318649,1.021203092,0.948864301,1.291979649,0.981109783,0.646218132,1.01885115,0.969978806,0.900564913,0.596302943,0.812082478,1.510435484,1.929679507,0.986337136,1.272592189,1.270629127,0.687155803,0.56778237,0.468853244,0.480294906,0.897461915,0.674959692,0.527787801,0.715841223,1.318937704,0.900688321,1.64070802,0.453577255,0.413006376,0.638881327,0.904065078,0.822064677,1.215668215,1.13920892,0.826694853,0.904894736,1.094548491,0.924933371,1.42546522,1.093920065,1.06320526,0.377185771,0.536586732,0.543856235,0.415398433,0.536482587,1.104563905,0.555441697,0.515688122,1.476750668,0.991457454,0.9547595,0.685124621,0.708114131,1.827136555,0.563571798,0.76048449,1.154850626,1.29827809,0.887951941,0.603979642,1.104805215,0.903251691,1.170855391,0.605708763,0.968867261,0.759129249,0.46340098,0.887314503,0.675134463,0.635458328,0.804647093,0.79264921,0.886452787,0.830233855,0.971307705,0.87900415,0.5074257,1.168545504,1.314530635,0.528140582,0.799251198,1.033382554,1.781844064,0.767342596,0.840453311,0.810398155,0.643295185,0.759954304,0.770200127,0.798400815,0.64466121,1.253841943,0.76745215,1.062123184,1.718660885,0.524227799,0.947915201,0.787841847,0.70772559,0.682813671,0.722573793,1.423258106,0.864831777,0.731003855,0.910181207,0.651133921,0.474593958,1.042114223,0.93429616,1.016278764,0.761228137,0.842324096,0.682974743,1.835256383,0.932252572
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_20,0.557491599,0.429186443,0.800081358,0.337976693,1.09045676,1.024054668,0.962090082,1.321819354,0.986647928,0.658598351,1.026870552,0.996491049,0.896135578,0.609325588,1.314878559,1.716435484,1.995747272,0.967590866,1.27456116,1.238040598,1.238245622,0.541440818,0.532437506,0.478012358,2.030461915,0.654539585,0.569559985,0.74539586,1.331568896,0.910869611,2.05270802,0.454520843,0.40613292,0.639063899,0.909616769,0.833694981,1.191831299,1.128067024,0.800706451,0.881801376,1.113244734,0.921449093,1.438124728,1.091876869,1.057169359,0.5191969,0.539853087,0.540677786,0.396937793,0.497077604,1.104492189,0.522157198,0.506157119,0.918779987,0.965345631,0.92636909,0.677797776,0.709715118,1.621136555,0.564067243,1.311677581,1.137108187,1.288148645,0.659347603,0.931308603,1.094205886,0.893063514,1.165938516,0.615111348,0.976183023,0.794576837,0.460164045,0.867424495,0.631468248,0.575961724,0.756590381,0.78500921,0.90776302,0.841438599,0.958693613,0.862316934,0.525202329,1.147024938,1.288426185,1.547541126,0.806125387,1.056221745,1.060844064,0.760196312,0.825812331,0.809720744,0.658748431,0.747305297,0.740912721,0.747453091,0.665980639,1.23109849,0.766957816,0.624540301,0.609550051,0.509122162,0.955562346,0.809393028,0.71449111,1.623164085,0.735946776,1.416004888,0.858622466,0.735245589,0.752366101,0.606662483,0.502955466,1.063096295,0.995665507,1.0134528,0.793364742,0.865857048,0.683511975,0.832697266,0.918023478
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_21,0.418034266,0.561559019,0.903081358,0.342436742,1.122158145,1.033679944,0.970692264,1.271630066,1.014624844,0.624550657,1.032193066,0.995918858,0.927534626,0.638485686,0.816704001,0.684489291,1.921752884,1.010507461,1.374582057,1.243848334,1.444245622,0.551418231,0.521625074,0.546220245,1.927461915,0.660385593,0.548925548,1.34741711,0.78859231,0.892757596,1.12570802,0.452723246,0.402319715,0.631351551,0.902365277,0.813181492,1.229221465,1.145668044,0.857436203,0.894153534,1.130813165,1.477088889,1.902256551,1.040935415,1.098795884,0.386346649,0.544277363,0.549145415,0.38822628,0.51050179,1.510768374,0.530898318,0.583828673,0.937833586,1.04708687,0.901547352,0.675792377,0.70340277,0.591136555,0.561612713,1.620677581,0.973350593,1.418977854,0.638659125,0.595923518,1.090071029,1.335837664,1.141709913,0.641592273,0.989833337,0.760075601,0.48109334,0.858659261,0.561176917,0.57346187,0.784614556,0.781722492,0.904039982,0.831206912,0.982026811,0.890983685,0.502716807,1.168012673,1.311978135,1.650541126,0.799817462,1.106972606,0.683572562,0.763983392,0.813643032,0.820328298,0.660888152,0.801859375,0.731406567,0.759433354,0.624139679,1.214461122,0.766131924,1.165123184,0.679811436,0.544806023,1.015974289,0.84749672,0.716990086,1.726164085,0.740652548,1.399987372,0.861470544,0.742976438,1.013181207,0.603285192,0.502692223,1.044393952,0.975871477,1.015277716,0.779229063,0.920281511,0.678267597,0.892633667,0.93591241
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_22,0.547721293,0.680033232,0.664147605,1.269436742,1.112526382,1.032782898,0.959736075,1.247171482,1.033066549,0.650981468,1.040248976,0.977074178,0.920897367,0.643785336,0.829476853,0.689479026,1.830183203,0.981224312,1.349286118,1.213440057,1.959245622,0.562783217,0.4961874,0.524761188,1.000461915,0.688383568,0.56508016,1.340585915,0.753682563,1.64025186,1.94970802,0.465591401,0.416519754,0.646865813,0.910729161,0.825521495,1.211831183,1.14138306,0.823667512,0.881750005,1.112925319,0.935485517,1.449660011,1.153645083,1.074057045,0.33040942,0.537151633,0.548239876,0.420332898,0.518021829,1.100657073,0.489071215,0.515557245,0.941948756,0.972112133,0.926106436,0.677636972,0.709394257,0.546276085,0.570572443,1.105677581,0.993902171,1.335311671,0.718135966,0.607162286,1.075305501,0.899432394,1.183723013,0.648201428,0.982395517,0.756572369,0.524599763,0.862630301,0.583901577,0.656490304,0.77177043,0.809542698,0.854603691,0.824562301,1.018254676,0.843716463,0.503896515,1.162137808,1.304910626,0.536725748,0.843789505,1.109074955,2.090844064,0.765617278,0.783264342,0.801054376,0.656640377,0.756388351,0.76054278,0.785856973,0.641853025,1.242813793,0.76370145,1.886123184,1.203660885,0.555384652,1.011021468,0.841508865,0.697187345,0.691488784,0.715184126,1.521840606,0.856858112,0.738374524,0.720463175,0.608223979,0.468334143,1.075283514,0.956504688,1.016118309,0.795383827,0.87172317,0.681264029,1.114256383,0.917972717
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_23,0.562313793,1.298033232,1.830081358,0.326834255,1.088011095,1.034238287,0.948739923,1.305553868,0.984786289,0.662283442,1.019527653,0.960257867,0.899604153,0.642348146,1.005878559,0.789435484,1.88324817,0.985229555,1.315466788,1.274611103,1.135245622,0.52675351,0.484646102,0.465703334,0.63634265,0.528082775,0.555712814,1.308747021,0.743930559,0.883385495,0.573480028,0.452625729,0.425020119,0.642687506,0.898922679,0.820926061,1.154734872,1.113629023,0.798014093,0.881973111,1.096234904,0.921392621,1.331342716,1.018261657,1.031864756,0.353632192,0.537103632,0.543787428,0.421235689,0.521878686,1.080611887,0.497729234,0.471685327,0.929970742,0.987917131,0.891786609,0.673882958,0.704746362,0.547700139,0.559252357,1.723677581,0.99869883,1.398975534,0.703443148,0.60125631,1.081283507,2.365837664,1.19791635,0.612237368,0.983939203,0.756901829,0.477552486,0.860811868,0.645839609,0.806512823,0.789317853,0.79838885,0.904700257,0.841915409,1.003780048,0.907979427,0.495242286,1.186366707,0.549473777,1.333828028,0.825504558,1.069387553,0.719098665,0.776111089,0.775647265,0.827406273,0.643170542,0.776317837,0.782694857,0.759422867,0.676675082,1.214213463,0.763063827,0.619161304,1.512660885,0.461640304,0.975769568,0.831865899,0.707009496,0.753960262,0.718528273,1.462602813,0.88423081,0.739984917,0.725459851,0.618007761,0.484231799,1.053199192,0.941041832,1.025030878,0.759886756,0.859400368,0.684132212,0.835098784,0.921984089
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_24,0.415848045,0.573002191,0.661626513,0.320849648,1.080250592,1.008583905,0.949674617,1.279673523,0.980020389,0.632187926,1.032531845,0.98166477,0.906548916,0.609144027,0.820713479,2.128435484,1.963227099,0.998023926,1.255597399,1.320959795,0.651285464,0.593673505,0.551098869,0.505131888,0.630782655,0.591032537,0.560911941,0.722871441,1.322408814,0.884879606,0.91970802,0.469527422,0.415581243,0.641593914,0.917428984,0.826164486,1.235154523,1.163397892,0.789331428,0.912031777,1.132600868,0.913514341,1.444963202,1.085744046,1.080353984,0.372039833,0.542126898,0.550410186,0.42973781,0.528565939,1.131861688,0.512629021,0.803087157,0.913801147,0.93064241,0.928894655,0.67468121,0.708123237,1.415136555,0.563423707,0.76907638,1.039543049,1.305713386,0.75877583,0.585907229,1.085664236,0.890694172,1.198863614,0.618593497,0.966836531,0.755724834,0.486049915,0.870990823,0.570848308,0.631964519,0.791162156,0.80255402,0.892184656,0.843062275,0.98276092,0.880687749,0.52605507,1.16871538,0.519378509,1.319526321,0.844984057,1.112783208,0.689724826,0.771793874,0.842740811,0.830690999,0.680566026,0.792104214,0.762339321,0.709531947,0.61755881,1.172907938,0.760888989,0.753123184,0.612007435,0.465264364,0.91884544,0.792312852,1.334990086,0.697629787,0.706427693,1.461325916,0.867339149,0.733295679,0.72577611,0.615543576,0.51667515,1.055751813,0.967678911,1.02398007,0.771501439,0.779491782,0.682082338,1.629256383,0.940079387
